property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type
flat,ireo uptown,sector 66,1.85,12567.0,2.0,3.0,3,16  ,relativelt new,1470.0,0.0,1.0,0.0,0.0,1.0,0.0
flat,emaar mgf palm hills,sector 77,1.65,8461.0,4.0,3.0,3,9  ,relativelt new,1765.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,m3m woodshire,sector 107,1.32,6330.0,3.0,3.0,3,10  ,relativelt new,1758.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m woodshire,sector 107,1.02,6649.0,2.0,2.0,3,6  ,relativelt new,1388.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,sbtl caladium,sector 109,1.88,6153.0,4.0,5.0,3,10  ,relativelt new,2765.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,conscient heritage max,sector 102,2.15,9306.0,3.0,4.0,3,13  ,relativelt new,1945.0,1.0,1.0,0.0,0.0,0.0,2.0
flat,puri diplomatic greens,sector 111,2.58,11727.0,3.0,4.0,2,10  ,moderately old,2200.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,puri diplomatic greens,sector 111,2.25,13235.0,3.0,3.0,2,12  ,relativelt new,1538.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ats tourmaline,sector 109,1.75,8139.0,3.0,4.0,3,9  ,relativelt new,1946.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,experion the heartsong,sector 108,0.93,6079.0,2.0,3.0,3,10  ,relativelt new,1161.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,experion windchants,sector 112,4.75,12622.0,3.0,5.0,3,4  ,relativelt new,3405.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,bestech altura,sector 79,1.72,8000.0,3.0,4.0,3,5  ,relativelt new,1695.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,tata primanti,sector 72,6.75,19285.0,4.0,4.0,3,0,new Property,4000.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,emaar digihomes,sector 62,2.45,16000.0,2.0,2.0,2,7  ,new Property,1200.0,1.0,0.0,0.0,0.0,0.0,1.0
flat,ss the leaf,sector 85,2.2,6934.0,4.0,5.0,3,4  ,relativelt new,2545.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tata primanti,sector 72,5.25,15648.0,4.0,4.0,3,30  ,new Property,3000.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,tata primanti,sector 72,5.0,11363.0,4.0,4.0,3,2  ,new Property,4000.0,1.0,1.0,1.0,0.0,0.0,0.0
flat,tata primanti,sector 72,5.0,11111.0,4.0,4.0,3,2  ,moderately old,4500.0,1.0,1.0,0.0,1.0,1.0,0.0
flat,la vida by tata housing,sector 113,2.7,16363.0,3.0,4.0,3,4  ,relativelt new,2217.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,bestech park view city,sector 48,2.65,10323.0,4.0,4.0,3,11  ,moderately old,2134.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,ambience creacions,sector 22,1.65,11956.0,2.0,2.0,2,9  ,relativelt new,1200.0,0.0,0.0,0.0,1.0,1.0,1.0
flat,ambience creacions,sector 22,2.55,13709.0,3.0,3.0,3,8  ,relativelt new,1860.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,ambience creacions,sector 22,2.55,13709.0,3.0,3.0,3,5  ,relativelt new,1860.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,ambience creacions,sector 22,4.3,13915.0,3.0,4.0,3,6  ,relativelt new,2600.0,0.0,1.0,0.0,0.0,1.0,1.0
flat,tulip violet,sector 69,1.7,8457.0,4.0,4.0,2,10  ,relativelt new,1804.0,1.0,1.0,1.0,1.0,0.0,2.0
flat,ambience creacions,sector 22,2.4,17391.0,2.0,2.0,2,8  ,relativelt new,1200.0,0.0,0.0,0.0,0.0,1.0,1.0
flat,imperia the esfera,sector 37c,0.87,5513.0,2.0,3.0,3,5  ,relativelt new,1300.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,corona optus,sector 37c,1.25,7090.0,3.0,3.0,3,4  ,relativelt new,1350.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,imperia the esfera,sector 37c,0.99,5454.0,3.0,5.0,3,5  ,relativelt new,1400.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,emaar gurgaon greens,sector 102,1.39,8424.0,3.0,3.0,3,7  ,relativelt new,1493.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,the close north,nirvana country,2.7,10364.0,3.0,3.0,3,6  ,moderately old,2400.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,bptp terra,sector 37d,1.75,7987.0,4.0,4.0,3,7  ,relativelt new,2100.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,bptp terra,sector 37d,1.55,7074.0,4.0,3.0,3,19  ,relativelt new,2100.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,bptp terra,sector 37d,1.6,7302.0,4.0,3.0,3,7  ,relativelt new,2000.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,ats tourmaline,sector 109,1.4,8000.0,3.0,3.0,3,5  ,relativelt new,1466.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,bptp astaire gardens,sector 70a,1.8,9350.0,3.0,3.0,3,3  ,relativelt new,1925.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,m3m woodshire,sector 107,1.65,5960.0,4.0,5.0,3,12  ,relativelt new,2505.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,unitech uniworld city,sector 30,3.55,14991.0,3.0,5.0,3,16  ,old property,2367.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,dlf the icon,dlf phase 5,6.0,26087.0,4.0,4.0,3,18  ,old property,2556.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,bestech park view city,sector 48,1.8,10250.0,3.0,4.0,3,3  ,moderately old,1951.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,aipl the peaceful homes,sector 70a,2.5,10638.0,3.0,4.0,3,8  ,relativelt new,2127.0,0.0,1.0,1.0,0.0,0.0,0.0
flat,hector trimurti heights,sector 39,1.5,6382.0,4.0,3.0,3,10  ,old property,2611.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,vatika lifestyle homes,sector 83,1.04,5699.0,3.0,2.0,2,2  ,moderately old,1500.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pyramid urban,sector 67a,0.53,8967.0,2.0,2.0,1,6  ,relativelt new,657.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,shree vardhman victoria,sector 70,1.64,8410.0,3.0,5.0,3,8  ,relativelt new,1527.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.0,4.0,4.0,3,4  ,relativelt new,1975.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3.0,3.0,3,0,relativelt new,1493.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,dlf park place,sector 54,4.85,30180.0,3.0,4.0,3,6  ,moderately old,1607.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,vatika gurgaon,sector 83,1.25,6313.0,3.0,3.0,2,2  ,relativelt new,1792.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,shree vardhman flora,sector 90,0.92,4717.0,3.0,3.0,2,6  ,relativelt new,2167.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,dlf the ultima,sector 81,2.7,12802.0,3.0,3.0,3,15  ,relativelt new,2343.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,shree vardhman flora,sector 90,0.7,5177.0,2.0,3.0,2,7  ,relativelt new,1502.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,ss the leaf,sector 85,1.25,7179.0,2.0,2.0,2,16  ,relativelt new,1934.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ss the leaf,sector 85,2.3,8179.0,4.0,4.0,3,8  ,relativelt new,2545.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ss the leaf,sector 85,2.0,8305.0,3.0,4.0,3,8  ,relativelt new,2179.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,vatika gurgaon,sector 83,1.08,6224.0,3.0,3.0,2,11  ,relativelt new,1570.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,emaar mgf emerald estate,sector 65,1.73,12401.0,3.0,3.0,3,9  ,relativelt new,1262.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,emaar mgf emerald estate,sector 65,1.3,20602.0,2.0,2.0,2,7  ,relativelt new,812.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4.0,4.0,3,0,relativelt new,1975.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,3.0,3.0,3,3  ,relativelt new,1493.0,1.0,1.0,0.0,0.0,0.0,2.0
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3.0,3.0,3,2  ,relativelt new,1493.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.0,4.0,4.0,3,2  ,relativelt new,1650.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,emaar mgf emerald floors premier,sector 65,2.35,16206.0,3.0,3.0,3,2  ,relativelt new,1500.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,emaar mgf emerald floors premier,sector 65,2.75,13924.0,4.0,4.0,3,3  ,relativelt new,1975.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3.0,3.0,3,2  ,relativelt new,1524.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,emaar mgf palm terraces select,sector 66,3.4,14107.0,4.0,4.0,3,2  ,relativelt new,2210.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,umang winter hills,sector 77,0.8,5961.0,2.0,2.0,2,10  ,relativelt new,1163.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,.,gwal pahari,7.0,11000.0,4.0,4.0,3,6  ,relativelt new,5430.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,unitech fresco,nirvana country,1.8,9589.0,3.0,4.0,3,6  ,moderately old,1870.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,the close north,nirvana country,2.65,10685.0,3.0,4.0,3,6  ,moderately old,2470.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,vatika gurgaon,sector 83,1.05,7000.0,3.0,3.0,3,3  ,relativelt new,1618.0,0.0,0.0,1.0,0.0,0.0,2.0
flat,unitech fresco,nirvana country,1.88,10479.0,3.0,3.0,3,14  ,moderately old,1790.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,alpha corp gurgaonone,sector 84,1.15,7496.0,2.0,2.0,3,8  ,relativelt new,1361.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,vatika gurgaon,sector 83,1.33,5564.0,4.0,4.0,3,3  ,relativelt new,2193.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,unitech harmony,nirvana country,2.6,9590.0,3.0,4.0,2,15  ,relativelt new,2700.0,0.0,1.0,0.0,0.0,1.0,0.0
flat,the close north,nirvana country,2.97,11401.0,3.0,3.0,3,8  ,moderately old,2600.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,tulip violet,sector 69,1.8,8955.0,4.0,4.0,2,9  ,relativelt new,1819.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,tulip violet,sector 69,1.78,8855.0,4.0,4.0,2,10  ,relativelt new,1819.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,tulip violet,sector 69,1.52,9632.0,3.0,3.0,2,4  ,relativelt new,1428.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,tulip violet,sector 69,1.55,9822.0,3.0,3.0,2,9  ,relativelt new,1428.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,dlf the skycourt,sector 86,1.55,8031.0,3.0,3.0,1,12  ,relativelt new,1900.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,sapphire eighty three,sector 83,0.4,8547.0,1.0,1.0,1,6  ,relativelt new,520.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,aipl the peaceful homes,sector 70a,2.4,11162.0,3.0,3.0,3,11  ,relativelt new,1946.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,vatika the seven lamps,sector 82,1.37,8753.0,3.0,3.0,3,11  ,relativelt new,2000.0,1.0,1.0,0.0,1.0,0.0,0.0
flat,vatika city,sector 49,2.65,11770.0,3.0,4.0,3,11  ,moderately old,2251.0,0.0,1.0,0.0,1.0,0.0,0.0
flat,godrej summit,sector 104,1.16,6387.0,3.0,4.0,3,8  ,relativelt new,2018.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,godrej summit,sector 104,1.05,5833.0,3.0,4.0,3,7  ,relativelt new,2000.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,godrej summit,sector 104,1.35,5000.0,4.0,5.0,3,0,relativelt new,3000.0,1.0,1.0,1.0,1.0,0.0,2.0
flat,godrej summit,sector 104,1.35,5014.0,4.0,5.0,3,0,relativelt new,2991.0,1.0,1.0,1.0,1.0,0.0,2.0
flat,emaar mgf the palm drive,sector 66,2.85,14615.0,3.0,3.0,3,11  ,relativelt new,1950.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,pivotal devaan,sector 84,0.35,6003.0,2.0,2.0,1,4  ,relativelt new,528.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m woodshire,sector 107,0.88,6442.0,2.0,2.0,3,3  ,relativelt new,1236.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,adani m2k oyster grande,sector 102,2.4,9305.0,3.0,4.0,3,3  ,relativelt new,2334.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,ireo skyon,sector 60,3.6,12815.0,4.0,5.0,3,24  ,relativelt new,2604.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,paras quartier,gwal pahari,7.5,14018.0,4.0,4.0,3,20  ,new Property,4842.0,0.0,1.0,0.0,1.0,1.0,0.0
flat,la vida by tata housing,sector 113,1.45,11363.0,2.0,2.0,2,6  ,relativelt new,1080.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,the close north,nirvana country,2.35,11767.0,3.0,3.0,3,8  ,moderately old,1950.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,vatika the seven lamps,sector 82,0.94,6567.0,2.0,2.0,2,12  ,relativelt new,1299.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,vatika the seven lamps,sector 82,0.81,6192.0,2.0,2.0,2,15  ,relativelt new,1176.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,the close south,nirvana country,3.1,12444.0,3.0,4.0,3,4  ,moderately old,2450.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,vatika the seven lamps,sector 82,1.39,6412.0,3.0,3.0,3,11  ,relativelt new,1955.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,vatika the seven lamps,sector 82,0.94,6533.0,2.0,2.0,3,9  ,relativelt new,1299.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,vatika the seven lamps,sector 82,0.78,5932.0,2.0,2.0,2,0,relativelt new,1175.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,vatika the seven lamps,sector 82,0.85,5979.0,2.0,2.0,2,9  ,relativelt new,1294.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,orris aster court,sector 85,0.69,5221.0,2.0,2.0,2,5  ,relativelt new,1075.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej,sector 79,2.03,9046.0,3.0,4.0,3,7  ,relativelt new,2031.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,orris carnation residency,sector 85,0.8,4857.0,3.0,4.0,3,4  ,relativelt new,1390.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,shree vardhman flora,sector 90,0.65,6789.0,2.0,2.0,3,9  ,relativelt new,1050.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,ss the coralwood,sector 84,1.01,5771.0,3.0,3.0,2,18  ,relativelt new,1475.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,shree vardhman flora,sector 90,1.27,4951.0,4.0,5.0,2,9  ,new Property,2248.0,1.0,1.0,0.0,0.0,0.0,2.0
flat,vatika gurgaon,sector 83,0.84,6746.0,2.0,2.0,2,7  ,moderately old,1127.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ss the leaf,sector 85,1.77,7350.0,3.0,4.0,3,6  ,moderately old,1450.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,tulip violet,sector 69,1.68,8348.0,4.0,4.0,2,1  ,relativelt new,1819.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,tulip violet,sector 69,1.66,8408.0,4.0,4.0,1,12  ,relativelt new,1783.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,tulip violet,sector 69,1.4,8861.0,3.0,3.0,2,2  ,relativelt new,1428.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,dlf the ultima,sector 81,2.29,10928.0,3.0,4.0,3,15  ,relativelt new,1900.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,dlf new town heights,sector 90,1.21,6243.0,3.0,3.0,3,7  ,relativelt new,1929.0,0.0,1.0,0.0,1.0,0.0,2.0
flat,sare homes,sector 92,0.5,4237.0,3.0,3.0,2,1  ,relativelt new,1068.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,umang winter hills,sector 77,0.71,5305.0,2.0,2.0,2,6  ,relativelt new,1057.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,emaar mgf emerald floors premier,sector 65,3.0,15189.0,4.0,4.0,3,2  ,relativelt new,1975.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,dlf regal gardens,sector 90,1.2,6837.0,3.0,3.0,3,15  ,relativelt new,1572.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tata primanti,sector 72,3.25,10545.0,3.0,3.0,3,2  ,moderately old,2986.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ashiana mulberry,sohna,0.9,6143.0,2.0,2.0,3,7  ,moderately old,1100.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,ashiana mulberry,sohna,1.07,6184.0,3.0,3.0,3,7  ,relativelt new,1600.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ss the leaf,sector 85,1.2,7317.0,2.0,2.0,3,12  ,relativelt new,1484.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ss the leaf,sector 85,2.15,7645.0,4.0,5.0,3,1  ,relativelt new,2545.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,tulip violet,sector 69,1.72,8730.0,4.0,4.0,1,12  ,relativelt new,1783.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip violet,sector 69,1.36,8841.0,3.0,3.0,1,12  ,relativelt new,1392.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,tulip violet,sector 69,1.75,8883.0,4.0,4.0,1,12  ,relativelt new,1783.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip violet,sector 69,1.75,8882.0,4.0,4.0,1,12  ,relativelt new,1783.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip violet,sector 69,1.38,8966.0,3.0,3.0,1,12  ,relativelt new,1392.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,tulip violet,sector 69,1.29,8227.0,3.0,3.0,1,12  ,relativelt new,1419.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,tulip violet,sector 69,1.37,8675.0,3.0,3.0,1,12  ,relativelt new,1568.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,tulip violet,sector 69,1.32,8411.0,3.0,3.0,1,12  ,relativelt new,1419.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,tulip violet,sector 69,1.3,8445.0,3.0,3.0,1,12  ,relativelt new,1392.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,dlf new town heights,sector 86,1.3,6735.0,3.0,3.0,3,12  ,moderately old,1747.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,dlf the skycourt,sector 86,1.5,7776.0,3.0,3.0,1,15  ,relativelt new,1550.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip violet,sector 69,1.68,8358.0,4.0,4.0,2,2  ,relativelt new,1819.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,tulip violet,sector 69,1.4,8871.0,3.0,3.0,2,11  ,relativelt new,1428.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,dlf the skycourt,sector 86,1.5,7894.0,3.0,3.0,1,16  ,relativelt new,1719.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,signature global solera,sector 107,0.5,7751.0,3.0,2.0,2,6  ,relativelt new,717.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,signature global solera,sector 107,0.36,5980.0,2.0,2.0,1,7  ,relativelt new,598.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,spaze privy,sector 72,3.1,6692.0,4.0,5.0,3,8  ,moderately old,3374.0,1.0,1.0,1.0,1.0,0.0,2.0
flat,rof ananda,sector 95,0.31,5644.0,2.0,2.0,1,5  ,relativelt new,610.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,sare homes,sector 92,0.71,5354.0,3.0,3.0,3,2  ,relativelt new,1473.0,0.0,0.0,0.0,1.0,0.0,2.0
flat,vatika lifestyle homes,sector 83,1.15,8214.0,3.0,3.0,1,7  ,moderately old,1607.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,vatika lifestyle homes,sector 83,1.05,7500.0,3.0,2.0,2,1  ,moderately old,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,pioneer park,sector 61,2.1,11666.0,3.0,3.0,3,15  ,relativelt new,1592.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,signature global solera,sector 107,0.28,5828.0,2.0,2.0,2,0,relativelt new,543.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global solera,sector 107,0.28,5674.0,2.0,2.0,2,11  ,relativelt new,543.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global solera,sector 107,0.28,5623.0,2.0,2.0,2,14  ,relativelt new,543.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global solera,sector 107,0.28,5725.0,2.0,2.0,2,10  ,relativelt new,543.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global grand iva,sector 103,0.23,6527.0,1.0,1.0,1,4  ,relativelt new,400.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global solera,sector 107,0.35,6489.0,2.0,2.0,2,8  ,relativelt new,608.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global solera,sector 107,0.51,7906.0,3.0,2.0,2,9  ,relativelt new,717.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,signature global solera,sector 107,0.35,6398.0,2.0,2.0,2,8  ,relativelt new,608.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global solera,sector 107,0.28,5828.0,2.0,2.0,2,11  ,relativelt new,543.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global solera,sector 107,0.36,6581.0,2.0,2.0,2,8  ,relativelt new,608.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,emaar mgf emerald floors premier,sector 65,2.0,12121.0,3.0,3.0,3,1  ,relativelt new,1833.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,bptp mansions park prime,sector 66,2.7,9768.0,4.0,4.0,3,6  ,relativelt new,2501.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,m3m golfestate,sector 65,4.94,16233.0,3.0,4.0,3,15  ,moderately old,2754.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,tulip violet,sector 69,1.75,8706.0,4.0,4.0,2,10  ,relativelt new,1819.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,shree vardhman flora,sector 90,1.25,4854.0,4.0,5.0,2,8  ,relativelt new,2330.0,1.0,1.0,0.0,0.0,0.0,2.0
flat,shree vardhman flora,sector 90,0.92,4906.0,3.0,4.0,3,4  ,relativelt new,1493.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,shree vardhman flora,sector 90,1.3,5252.0,4.0,5.0,2,9  ,relativelt new,2134.0,1.0,1.0,0.0,0.0,0.0,2.0
flat,tulip lemon,sector 69,0.62,12863.0,2.0,2.0,1,4  ,relativelt new,536.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,tulip purple,sector 69,1.92,8000.0,4.0,5.0,3,5  ,relativelt new,2172.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,the lions cghs,sector 56,2.0,8333.0,4.0,4.0,3,8  ,relativelt new,2253.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,tulip ivory,sector 70,2.0,8333.0,4.0,5.0,3,2  ,relativelt new,2172.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,professional society,imt manesar,0.75,3067.0,3.0,4.0,3,3  ,relativelt new,2717.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ss the leaf,sector 85,1.85,7682.0,3.0,4.0,3,2  ,relativelt new,2179.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,tarc maceo,sector 91,0.89,6339.0,2.0,2.0,3,9  ,relativelt new,1302.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,orris aster court premier,sector 85,1.25,5896.0,3.0,4.0,2,6  ,relativelt new,1616.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.15,12706.0,3.0,3.0,3,10  ,relativelt new,1690.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ireo victory valley,sector 67,3.05,12650.0,3.0,3.0,3,21  ,relativelt new,2029.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,m3m merlin,sector 67,2.65,12945.0,3.0,3.0,3,0,relativelt new,2047.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,signature global synera,sector 81,0.49,6666.0,2.0,2.0,3,5  ,relativelt new,700.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,aipl zen residences,sector 70a,1.82,10996.0,3.0,3.0,3,12  ,relativelt new,1600.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global synera,sector 81,0.5,6802.0,2.0,2.0,3,6  ,relativelt new,700.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,umang winter hills,sector 77,0.92,5049.0,3.0,3.0,3,17  ,relativelt new,1602.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,shree vardhman victoria,sector 70,1.65,8461.0,3.0,4.0,3,1  ,relativelt new,1586.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,capital residences 360,sector 70a,1.1,7586.0,2.0,2.0,2,10  ,relativelt new,1312.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,capital residences 360,sector 70a,1.55,7844.0,3.0,3.0,3,8  ,relativelt new,1600.0,1.0,1.0,0.0,1.0,1.0,2.0
flat,bptp astaire gardens,sector 70a,1.25,8771.0,3.0,3.0,2,1  ,relativelt new,1300.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,bptp astaire gardens,sector 70a,1.6,8658.0,4.0,4.0,3,1  ,relativelt new,1600.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,shree vardhman victoria,sector 70,1.15,8518.0,2.0,2.0,3,8  ,relativelt new,1222.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,shree vardhman victoria,sector 70,1.6,8205.0,3.0,3.0,3,10  ,relativelt new,1527.0,1.0,1.0,0.0,1.0,1.0,2.0
flat,bestech park view grand spa,sector 81,4.0,9523.0,4.0,5.0,3,15  ,relativelt new,3801.0,0.0,1.0,0.0,0.0,0.0,0.0
